Name,Location,Locality,City,Cuisine,Rating,Votes,Cost,Unique_ID,Image_Path
Mamagoto,"Khan Market, Central Delhi", Central Delhi,Delhi,"Asian,  Chinese,  Thai,  Japanese",4.5,576,1500,9d5468e7-a7a5-4f77-b822-6a0104ffd6fb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/9d5468e7-a7a5-4f77-b822-6a0104ffd6fb.png
Cinnabon,"Shivaji Stadium Metro Station,Connaught Place, Central Delhi", Central Delhi,Delhi,"Desserts,  Bakery and Confectionary,  Coffee",3.8,19,500,dd9d1d7f-be25-47a3-8418-1829e4780a2e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/dd9d1d7f-be25-47a3-8418-1829e4780a2e.png
Fat Lulu's,"Khan Market, Central Delhi", Central Delhi,Delhi,"Italian,  Pizza,  Fast Food",4.5,25,1500,56bac89c-3889-469a-977c-5d28d5502e4f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/56bac89c-3889-469a-977c-5d28d5502e4f.png
Pikkle,"Rajinder Nagar, West Delhi", West Delhi,Delhi,"Asian,  North Indian,  Chinese,  Thai,  Japanese,  Sushi",4.2,499,1800,a9555494-65b9-4293-b655-f776a9c1cbae,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a9555494-65b9-4293-b655-f776a9c1cbae.png
Pindi,"Pandara Road, Central Delhi", Central Delhi,Delhi,"North Indian,  Chinese,  Mughlai",4.4,415,2500,1e3910eb-ac78-4d7a-a00e-eedf57d9a485,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/1e3910eb-ac78-4d7a-a00e-eedf57d9a485.png
TOS - Take Off Scarlet,"Punjabi Bagh, West Delhi", West Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental",3.9,3055,1200,eb418c19-2a97-4925-800c-a9fa476b368b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/eb418c19-2a97-4925-800c-a9fa476b368b.png
Veg Gulati,"Pandara Road, Central Delhi", Central Delhi,Delhi,"North Indian,  Biryani,  Indian Cuisine",4.4,90,1200,56c32dfa-398e-45a6-b814-20cc44b50a02,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/56c32dfa-398e-45a6-b814-20cc44b50a02.png
Judge & Jury,"Vijay Nagar, North Delhi", North Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  American",4.1,1076,1400,4ffa01ca-156b-424c-a2db-948a578676ba,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4ffa01ca-156b-424c-a2db-948a578676ba.png
The DineRoom,"Punjabi Bagh, West Delhi", West Delhi,Delhi,"North Indian,  Italian,  Chinese",4.2,443,1000,84aa3443-f561-4b23-89bf-f069bc1a7060,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/84aa3443-f561-4b23-89bf-f069bc1a7060.png
Qbic Cafe,"East Patel Nagar, West Delhi", West Delhi,Delhi,"North Indian,  Chinese,  Continental,  Italian",4.3,447,1200,cb23e5b1-01bd-4a36-9afe-56e2a48a6d12,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cb23e5b1-01bd-4a36-9afe-56e2a48a6d12.png
1 Oak Cafe & Bar,"Defence Colony, South Delhi", South Delhi,Delhi,"Finger Food,  Italian,  Continental,  Asian",4.2,2118,1600,4eec07c7-277a-4bf1-af5c-eda49d149b8e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4eec07c7-277a-4bf1-af5c-eda49d149b8e.png
Zaika Foods,"Daryaganj, Central Delhi", Central Delhi,Delhi,"North Indian,  Chinese,  Mughlai",4,51,500,cb81dacc-a0e6-45a6-a656-0be33fa4ad0f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cb81dacc-a0e6-45a6-a656-0be33fa4ad0f.png
The Chatter House,"Khan Market, Central Delhi", Central Delhi,Delhi,"North Indian,  Italian,  Continental",4.2,615,2600,85eb247c-de6f-464f-9818-968ddbba6db1,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/85eb247c-de6f-464f-9818-968ddbba6db1.png
Dilli Gate,"Daryaganj, Central Delhi", Central Delhi,Delhi,"North Indian,  Chinese,  Mughlai",4.5,2,600,d10b8955-8e8b-47e7-a005-16122a447a80,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d10b8955-8e8b-47e7-a005-16122a447a80.png
Imly,"Apsara Arcade Mall,Karol Bagh, Central Delhi", Central Delhi,Delhi,"Street Food,  North Indian,  Chinese,  South Indian,  Fast Food",3.8,401,800,075c6519-aa2d-4bc9-9b7d-f841b3d8bcbb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/075c6519-aa2d-4bc9-9b7d-f841b3d8bcbb.png
Ichiban,"Pandara Road, Central Delhi", Central Delhi,Delhi,"Chinese,  Thai,  Japanese",4.5,190,800,b905392c-810c-4361-985f-a6d13d67ef56,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b905392c-810c-4361-985f-a6d13d67ef56.png
Talli Station,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,"North Indian,  Chinese,  Fast Food",4.1,82,1500,a8bbb133-80a3-4bc7-9a8d-5186025e5c37,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a8bbb133-80a3-4bc7-9a8d-5186025e5c37.png
Sly Granny,"Khan Market, Central Delhi", Central Delhi,Delhi,"European,  American",4.5,146,2500,d8efce09-cd8d-4f41-87dd-fa87d1114b88,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d8efce09-cd8d-4f41-87dd-fa87d1114b88.png
Lanterns Kitchen & Bar,"Rajendra Bhawan,Rajendra Place, West Delhi", West Delhi,Delhi,"Finger Food,  North Indian,  Italian,  Chinese",4.2,614,1600,0baa11d1-bdcb-40ea-b79c-36227beb674e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0baa11d1-bdcb-40ea-b79c-36227beb674e.png
Gola Sizzlers,"Khan Market, Central Delhi", Central Delhi,Delhi,"Sizzlers,  North Indian,  Chinese",4,37,1200,aea4cd70-7a9c-4f8a-805d-0e57292635a8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/aea4cd70-7a9c-4f8a-805d-0e57292635a8.png
Out Of The Box,"Khan Market, Central Delhi", Central Delhi,Delhi,"World Cuisine,  Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental,  Oriental ,  Tex Mex",4.1,634,2000,555a17c9-3fca-413a-8252-9c2d19275efb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/555a17c9-3fca-413a-8252-9c2d19275efb.png
MGM Club,"MGM Residency 19,Daryaganj, Central Delhi", Central Delhi,Delhi,"North Indian,  Mughlai,  Chinese",4.4,11,1800,a3c50df7-72df-4b54-929b-4a704d818d34,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a3c50df7-72df-4b54-929b-4a704d818d34.png
Molecule Air Bar,"Green Park, South Delhi", South Delhi,Delhi,North Indian,4.2,555,1500,4e6378cf-6c7f-48d3-861e-a3c14d99ec36,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4e6378cf-6c7f-48d3-861e-a3c14d99ec36.png
Spezia Bistro,"Hudson Lane, North Delhi", North Delhi,Delhi,"Fast Food,  Italian,  Continental,  Oriental ",4.5,1482,1200,4b425bb0-75c5-41a7-a66f-6e6a0a4db387,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4b425bb0-75c5-41a7-a66f-6e6a0a4db387.png
Clue,"Punjabi Bagh, West Delhi", West Delhi,Delhi,"North Indian,  Italian,  Continental,  Chinese,  Oriental ,  Street Food",3.9,1296,1500,49ce9de2-4fff-42b5-ad11-4508028d5f32,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/49ce9de2-4fff-42b5-ad11-4508028d5f32.png
Thalassery Restaurant,"Rajinder Nagar, West Delhi", West Delhi,Delhi,"North Indian,  Chinese,  Fast Food",5,1,800,d9693145-373b-4276-8975-b5ea0310903f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d9693145-373b-4276-8975-b5ea0310903f.png
Anglow,"Khan Market, Central Delhi", Central Delhi,Delhi,"North Indian,  European,  Continental",4.3,85,2200,d25d7de9-7771-4bef-8d4b-92b9b2a5e88a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d25d7de9-7771-4bef-8d4b-92b9b2a5e88a.png
Yellow Brick Road,"Ambassador,Khan Market, Central Delhi", Central Delhi,Delhi,"Continental,  North Indian,  Italian,  South Indian",4.4,532,3500,33be1224-afaa-465f-9513-3bf2d9385c9a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/33be1224-afaa-465f-9513-3bf2d9385c9a.png
Suruchi,"Karol Bagh, Central Delhi", Central Delhi,Delhi,"Rajasthani,  North Indian,  Gujarati",4.2,55,800,85b0f886-79e3-4e34-869e-7bc6eb9f208b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/85b0f886-79e3-4e34-869e-7bc6eb9f208b.png
Sevilla,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,"Italian,  Spanish",4.5,306,5000,b7dbcb88-c346-496f-95fb-4caf8e877b79,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b7dbcb88-c346-496f-95fb-4caf8e877b79.png
Aura,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,Finger Food,4.7,3,4000,e71c5f2f-c9b6-4288-aac5-ceab78dac39d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e71c5f2f-c9b6-4288-aac5-ceab78dac39d.png
BFF (Beer Food Feast) Restro Bar,"Karol Bagh, Central Delhi", Central Delhi,Delhi,"North Indian,  Continental,  Oriental ,  Finger Food",4.1,25,2000,12613a3a-4087-4a15-b13f-5d774fa6f27c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/12613a3a-4087-4a15-b13f-5d774fa6f27c.png
La Vie Pizzeria,"Khan Market, Central Delhi", Central Delhi,Delhi,"Italian,  Pizza",4.3,120,1500,c9b90376-602d-4103-94f8-65b5f6a2ea5c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c9b90376-602d-4103-94f8-65b5f6a2ea5c.png
Socia L Affaire,"Karol Bagh, Central Delhi", Central Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  European,  Oriental ",3.6,51,1500,d5866f48-2c65-4541-89ed-3065837d2ba5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d5866f48-2c65-4541-89ed-3065837d2ba5.png
Jade,"The Claridges,Aurangzeb Road, Central Delhi", Central Delhi,Delhi,"Chinese,  Seafood",4,40,2500,12d362bd-93f8-4472-88f8-dacf09e59bfc,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/12d362bd-93f8-4472-88f8-dacf09e59bfc.png
Lazy Bear,"Hudson Lane, North Delhi", North Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental",4.1,570,1100,c4dcb078-5fd0-49ce-8814-5833c02fbe33,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c4dcb078-5fd0-49ce-8814-5833c02fbe33.png
Local heights,"Punjabi Bagh, West Delhi", West Delhi,Delhi,North Indian,3.8,426,800,48ab782b-7d5a-4451-b9e8-17c805527e74,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/48ab782b-7d5a-4451-b9e8-17c805527e74.png
Kaarobaar,"Rajinder Nagar, West Delhi", West Delhi,Delhi,"North Indian,  Fast Food,  Chinese",3.9,12,900,a1f829ba-9d24-4387-bc26-f0ef50d2543f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a1f829ba-9d24-4387-bc26-f0ef50d2543f.png
SAZ,"Sundar Nagar, Central Delhi", Central Delhi,Delhi,American,4.2,40,3000,66e9f998-0aac-41b6-9259-bc8f88c9a26f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/66e9f998-0aac-41b6-9259-bc8f88c9a26f.png
The Waffle Co.,"Rajinder Nagar, West Delhi", West Delhi,Delhi,"Desserts,  Waffle,  Shakes",5,1,400,00971e19-9ea0-4108-b768-a4348bb9b9c9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/00971e19-9ea0-4108-b768-a4348bb9b9c9.png
Qubitos - The Terrace Cafe,"Rajouri Garden, West Delhi", West Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Thai,  Mexican,  European",4.1,2422,1500,ad8d9582-7e7f-4257-90c4-0d4fe07884ba,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ad8d9582-7e7f-4257-90c4-0d4fe07884ba.png
Bell Pepperz,"Community Centre,Ashok Vihar Phase - 2, North Delhi", North Delhi,Delhi,"North Indian,  Oriental ",4.4,643,1200,4bd29192-1765-4859-aa30-ab0ccf5b6061,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4bd29192-1765-4859-aa30-ab0ccf5b6061.png
736 AD Cafe & Bar,"Vijay Nagar, North Delhi", North Delhi,Delhi,"Multi-Cuisine,  Italian,  Chinese,  Continental,  Lebanese",4.2,2062,1500,49aed217-6609-4501-8714-560d1d128e92,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/49aed217-6609-4501-8714-560d1d128e92.png
Jamun,"Lodhi Colony, South Delhi", South Delhi,Delhi,"North Indian,  Seafood,  Andhra,  Kerala",4.4,165,3000,dd65e0dd-62e4-4ec8-93dd-3aedf6bc6a60,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/dd65e0dd-62e4-4ec8-93dd-3aedf6bc6a60.png
Ping's Cafe Orient,"Lodhi Colony, South Delhi", South Delhi,Delhi,Asian,4.4,306,2100,cb272bb2-7e73-4027-9bb7-69c0f54ef954,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cb272bb2-7e73-4027-9bb7-69c0f54ef954.png
Maini's Green Leaf,"Unity One Mall,Shahdara, East Delhi", East Delhi,Delhi,"North Indian,  Italian,  Chinese",4.3,340,1000,f2b5e29d-1bf8-418d-9fcb-95fdfb7b4aa8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f2b5e29d-1bf8-418d-9fcb-95fdfb7b4aa8.png
Elan,"The Lodhi,Lodhi Road, South Delhi", South Delhi,Delhi,"Continental,  North Indian,  Italian",4.3,203,4000,131ea685-4cee-4e5c-85e4-8a9c43ec705a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/131ea685-4cee-4e5c-85e4-8a9c43ec705a.png
MKT,"The Chanakya,Chanakyapuri, South Delhi", South Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Mexican,  European,  Seafood,  Asian",4.5,899,1900,7cea0b40-2da8-40bf-ba08-4e463327467c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7cea0b40-2da8-40bf-ba08-4e463327467c.png
Guppy,"Lodhi Colony, South Delhi", South Delhi,Delhi,"Asian,  Japanese,  Oriental ",4.3,291,2500,7e438f62-c602-465d-95dc-72e415cb81e7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7e438f62-c602-465d-95dc-72e415cb81e7.png
AlKauser,"Chanakyapuri, South Delhi", South Delhi,Delhi,"Mughlai,  North Indian",4,12,800,25104f41-6836-4d0d-8d78-e99d508474e7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/25104f41-6836-4d0d-8d78-e99d508474e7.png
G2 Cafe,"Anand Vihar, East Delhi", East Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  European,  Asian",4.2,510,1600,ec0e173e-1a81-4ca2-964d-18e35b1e70c8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ec0e173e-1a81-4ca2-964d-18e35b1e70c8.png
Breakin' Brew,"Anand Vihar, East Delhi", East Delhi,Delhi,"Italian,  Continental,  Oriental ",4.6,58,900,d5b8753a-59c6-49f8-910c-364e174c607f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d5b8753a-59c6-49f8-910c-364e174c607f.png
Kake Da Hotel,"Rajinder Nagar, West Delhi", West Delhi,Delhi,North Indian,3.6,7,1000,4eade727-d22d-4eb9-8b54-8e07a39973bf,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4eade727-d22d-4eb9-8b54-8e07a39973bf.png
Bake Club,"East Patel Nagar, West Delhi", West Delhi,Delhi,"Bakery and Confectionary,  Desserts,  Fast Food",5,1,500,47b26f18-345d-40c9-a488-f18b18b54ac3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/47b26f18-345d-40c9-a488-f18b18b54ac3.png
The Sky High,"Ansal Plaza Mall,Khel Gaon, South Delhi", South Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental,  Mughlai",4.2,1629,2000,b81bb9ca-00da-48f8-8874-1862c3f4b204,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b81bb9ca-00da-48f8-8874-1862c3f4b204.png
The Salt Cafe Kitchen & Bar,"Preet Vihar, East Delhi", East Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  American",4.3,1479,2000,25009aa0-431f-47eb-bc15-d8493f866321,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/25009aa0-431f-47eb-bc15-d8493f866321.png
Sana-Di-Ge,"Malcha Marg Shopping Complex,Chanakyapuri, South Delhi", South Delhi,Delhi,"Seafood,  North Indian,  Goan,  Kerala",4.4,481,2200,31fc0c76-b910-4239-a97b-d3ad2d59ab07,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/31fc0c76-b910-4239-a97b-d3ad2d59ab07.png
Anardana Modern Kitchen & Bar,"Preet Vihar, East Delhi", East Delhi,Delhi,"North Indian,  Italian,  Chinese,  Continental",4.3,434,1700,565948db-1d54-443a-bc2d-0245942db5c8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/565948db-1d54-443a-bc2d-0245942db5c8.png
Perbacco,"The Lodhi,Lodhi Road, South Delhi", South Delhi,Delhi,Italian,4,22,3000,e0505886-8123-4a19-840f-db19bd53109d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e0505886-8123-4a19-840f-db19bd53109d.png
Uncultured Cafe & Bar,"Kailash Colony, South Delhi", South Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental,  Finger Food",4.3,2548,1500,cf3a1932-e1d3-4ebe-97ab-ca91bc4b1083,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cf3a1932-e1d3-4ebe-97ab-ca91bc4b1083.png
Elma's Brasserie,"Mehar Chand Market,Lodhi Colony, South Delhi", South Delhi,Delhi,"Continental,  Italian,  European,  Desserts",4.4,108,1200,4dee0fa9-d860-457f-b76c-e5d142ecf603,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4dee0fa9-d860-457f-b76c-e5d142ecf603.png
Verandah Moonshine,"Punjabi Bagh, West Delhi", West Delhi,Delhi,"North Indian,  Fast Food",4.2,939,1500,3cacad64-b486-4b05-9cd9-96c4ddc4ad68,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3cacad64-b486-4b05-9cd9-96c4ddc4ad68.png
Breath - Fine Lounge and Bar,"Punjabi Bagh, West Delhi", West Delhi,Delhi,"North Indian,  Chinese",3.9,622,1200,54ebe4b6-3d74-4379-8763-12603283bc00,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/54ebe4b6-3d74-4379-8763-12603283bc00.png
Pinjore,"East Patel Nagar, West Delhi", West Delhi,Delhi,North Indian,3.6,13,1000,abbddedf-a373-4648-8415-975c18dd029b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/abbddedf-a373-4648-8415-975c18dd029b.png
The Barbeque Company,"Jail Road, West Delhi", West Delhi,Delhi,"North Indian,  Barbecue,  Chinese",4.3,2478,2100,278fe9e1-b8f6-4f69-9205-99f725e697fd,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/278fe9e1-b8f6-4f69-9205-99f725e697fd.png
Xpose Lounge,"ITL Twin Tower,Netaji Subhash Place, North Delhi", North Delhi,Delhi,"North Indian,  Chinese,  Finger Food",3.9,1294,1700,187f6c55-8606-4d51-9881-51f0ebdd30a9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/187f6c55-8606-4d51-9881-51f0ebdd30a9.png
Gyan's Restaurant,"East Patel Nagar, West Delhi", West Delhi,Delhi,North Indian,4.1,17,800,9ba40a71-248b-4d1e-975b-e15851d5f973,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/9ba40a71-248b-4d1e-975b-e15851d5f973.png
Housefull Cafe Lounge,"Hudson Lane, North Delhi", North Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  Continental,  Asian",4.2,283,1800,2ef1a2bc-7433-4def-9cf5-694194a7be02,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/2ef1a2bc-7433-4def-9cf5-694194a7be02.png
Off Campus,"Satya Niketan, South Delhi", South Delhi,Delhi,"North Indian,  Italian,  Continental,  Fast Food",4.2,1157,1000,02a91e51-10b2-4aee-8c1d-374d673a8698,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/02a91e51-10b2-4aee-8c1d-374d673a8698.png
The Yellow Chilli,"V3S Mall,Laxmi Nagar, East Delhi", East Delhi,Delhi,"North Indian,  Mughlai",4.2,482,2000,5991438b-387f-4b7a-b5e5-357ada2ad588,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/5991438b-387f-4b7a-b5e5-357ada2ad588.png
Gram by Taksim,"Ansal Plaza Mall,Khel Gaon, South Delhi", South Delhi,Delhi,"North Indian,  Asian,  Italian,  European",4.1,844,2200,ad9147dc-c5b9-4468-bc8d-3ed8f121f96d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ad9147dc-c5b9-4468-bc8d-3ed8f121f96d.png
Xero Degrees,"Satya Niketan, South Delhi", South Delhi,Delhi,"Italian,  Fast Food,  Shakes",4.4,58,900,e709b377-3967-45b9-b6cf-da8bff2facee,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e709b377-3967-45b9-b6cf-da8bff2facee.png
By The Bay,"Hudson Lane, North Delhi", North Delhi,Delhi,"Multi-Cuisine,  North Indian,  Italian,  American,  Seafood",4.1,622,1800,6c1fef59-c109-46c8-a93f-ea57e66c58bb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6c1fef59-c109-46c8-a93f-ea57e66c58bb.png
Vikrant Cafe,"Kamla Nagar, North Delhi", North Delhi,Delhi,"North Indian,  Fast Food,  Chinese,  South Indian",3.7,81,700,cbca4c57-144e-458b-aab4-42152a54dc55,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cbca4c57-144e-458b-aab4-42152a54dc55.png
Tippling Street,"Rajouri Garden, West Delhi", West Delhi,Delhi,"North Indian,  Chinese,  Continental,  Asian",4.3,1435,1800,122c1671-f783-4068-8ec4-7df15f853442,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/122c1671-f783-4068-8ec4-7df15f853442.png
The Bowton House Cafe,"Satya Niketan, South Delhi", South Delhi,Delhi,"North Indian,  Chinese,  Italian,  Continental",3.7,227,800,b5b1799d-7552-4dcb-93e2-30427896a0a9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b5b1799d-7552-4dcb-93e2-30427896a0a9.png
Bhukkad's Cafe,"Kamla Nagar, North Delhi", North Delhi,Delhi,Fast Food,4.7,3,400,61e3dd55-0d57-4c88-8c52-5e8fd3e0413c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/61e3dd55-0d57-4c88-8c52-5e8fd3e0413c.png
